time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-02-25T21:48:42.473Z,37.3825,72.0109,137.45,4.3,mb,,57,2.095,0.96,us,us6000849j,2020-02-25T22:46:33.040Z,"21km NE of Roshtqal'a, Tajikistan",earthquake,6.9,5.1,0.094,32,reviewed,us,us
2020-02-25T21:46:27.790Z,19.2080002,-155.4160004,31.8,2.01,md,27,152,0.03416,0.14,hv,hv71400482,2020-02-25T21:49:48.240Z,"6km E of Pahala, Hawaii",earthquake,0.82,1.01,0.05,4,automatic,hv,hv
2020-02-25T21:36:29.170Z,17.8325,-66.8596,2,2.34,md,6,258,0.1439,0.09,pr,pr2020056030,2020-02-25T22:03:17.426Z,"16km SSE of Guanica, Puerto Rico",earthquake,0.96,0.5,0.09,4,reviewed,pr,pr
2020-02-25T21:21:48.998Z,60.5878,-147.5932,19.6,2.2,ml,,,,0.96,ak,ak0202kyq57p,2020-02-25T21:26:30.163Z,"63km ESE of Whittier, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-02-25T21:20:49.650Z,37.6326667,-118.915,1.45,0.29,md,8,83,0.01857,0.06,nc,nc73345955,2020-02-25T22:57:03.468Z,"6km E of Mammoth Lakes, CA",earthquake,0.54,0.94,0.053,6,reviewed,nc,nc
2020-02-25T21:17:33.363Z,-9.9377,161.0754,10,5.2,mb,,87,1.217,0.65,us,us6000848g,2020-02-25T21:47:12.040Z,"108km WNW of Kirakira, Solomon Islands",earthquake,8.8,1.9,0.045,166,reviewed,us,us
2020-02-25T21:10:55.010Z,52.0628333,-176.1081667,-0.27,0,ml,5,99,0.02517,0.18,av,av70872599,2020-02-27T00:14:29.050Z,"42km ENE of Adak, Alaska",earthquake,0.37,0.35,0.375,5,reviewed,av,av
2020-02-25T21:08:05.793Z,63.0945,-150.2392,0,1.7,ml,,,,0.96,ak,ak0202kyn9hs,2020-02-25T21:18:37.715Z,"72km WSW of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-02-25T21:06:24.600Z,51.8535,-177.8178333,2.94,2.08,ml,11,149,0.03921,0.1,av,av62139091,2020-02-27T00:10:30.170Z,"22km E of Tanaga Volcano, Alaska",earthquake,0.34,0.36,0.18,12,reviewed,av,av
2020-02-25T21:04:39.530Z,39.401,-110.289,3.51,2.25,ml,13,205,0.2291,0.18,uu,uu60361372,2020-02-25T22:02:04.770Z,"19km SSE of East Carbon City, Utah",earthquake,1.1,10.71,0.139,6,reviewed,uu,uu
2020-02-25T21:03:52.240Z,62.2145,-150.1271,49.7,1.6,ml,,,,0.55,ak,ak0202kymajc,2020-02-25T21:13:25.556Z,"12km S of Talkeetna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-02-25T20:59:52.552Z,66.2048,-157.193,0,1.9,ml,,,,1.21,ak,ak0202kycv13,2020-02-25T21:13:26.054Z,"79km S of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-02-25T20:50:50.833Z,5.2177,125.4593,71.83,4.6,mb,,111,1.843,0.97,us,us6000847i,2020-02-25T22:07:09.040Z,"20km S of Sarangani, Philippines",earthquake,3.2,8.7,0.075,53,reviewed,us,us
2020-02-25T20:50:17.440Z,38.8334999,-122.8199997,1.83,0.56,md,9,64,0.01272,0.01,nc,nc73345950,2020-02-25T21:16:03.551Z,"8km NW of The Geysers, CA",earthquake,0.38,1.45,,1,automatic,nc,nc
2020-02-25T20:48:34.258Z,35.6618,-116.4665,8.1,1.7,ml,9,74.75,0.284,0.1675,nn,nn00717810,2020-02-26T02:09:23.823Z,"48km NNE of Fort Irwin, California",earthquake,,3.4,0.05,2,reviewed,nn,nn
2020-02-25T20:40:26.250Z,38.7989998,-122.8153305,3.4,0.32,md,11,83,0.01433,0.02,nc,nc73345940,2020-02-25T20:55:04.606Z,"6km WNW of The Geysers, CA",earthquake,0.45,1.11,0.24,2,automatic,nc,nc
2020-02-25T20:39:46.300Z,17.8723,-66.834,13,2.23,md,6,246,0.1123,0.07,pr,pr2020056029,2020-02-25T21:27:40.593Z,"13km SE of Guanica, Puerto Rico",earthquake,0.96,0.53,0.01,3,reviewed,pr,pr
2020-02-25T20:33:17.400Z,19.1959991,-155.4731598,34.64,2.42,ml,53,91,0.0417,0.13,hv,hv71400377,2020-02-25T20:38:54.650Z,"1km SE of Pahala, Hawaii",earthquake,0.52,0.86,4.56,4,automatic,hv,hv
2020-02-25T20:31:15.850Z,17.882,-66.838,13,3.2,ml,11,242,0.1018,0.06,pr,pr2020056028,2020-02-25T21:44:16.040Z,"11km S of Indios, Puerto Rico",earthquake,0.8,0.35,0.33,7,reviewed,pr,pr
2020-02-25T20:23:38.780Z,35.9163322,-117.7303314,2.89,0.87,ml,15,53,0.07213,0.1,ci,ci39083319,2020-02-25T20:27:12.332Z,"16km E of Little Lake, CA",earthquake,0.38,1.97,0.141,3,automatic,ci,ci
2020-02-25T20:23:16.430Z,35.916,-117.674,3.86,0.65,ml,16,75,0.03716,0.11,ci,ci39083311,2020-02-26T15:58:47.607Z,"21km E of Little Lake, CA",earthquake,0.17,0.37,0.142,5,reviewed,ci,ci
2020-02-25T20:08:26.329Z,35.37866667,-97.875,4.83,1.69,ml,29,52,0.1340736902,0.41,ok,ok2020dyan,2020-02-26T15:17:51.873Z,"6km ESE of Union City, Oklahoma",earthquake,,1.6,0.25,16,reviewed,ok,ok
2020-02-25T19:52:53.200Z,38.7986667,-122.8141667,3.18,1.05,md,46,82,0.01348,0.04,nc,nc73345900,2020-02-26T00:49:03.185Z,"6km WNW of The Geysers, CA",earthquake,0.17,0.29,0.098,5,reviewed,nc,nc
2020-02-25T19:48:48.350Z,37.6371667,-118.9171667,1.53,0.26,md,10,88,0.01584,0.06,nc,nc73345890,2020-02-25T22:52:02.434Z,"5km E of Mammoth Lakes, CA",earthquake,0.3,0.82,0.091,8,reviewed,nc,nc
2020-02-25T19:47:53.200Z,33.8663333,-116.3705,6.8,0.99,ml,23,71,0.04782,0.18,ci,ci39083303,2020-02-25T23:12:49.211Z,"6km NNE of Thousand Palms, CA",earthquake,0.28,0.56,0.145,16,reviewed,ci,ci
2020-02-25T19:41:35.550Z,35.864,-117.7018333,5.64,0.86,ml,13,71,0.0754,0.11,ci,ci39083287,2020-02-26T14:51:52.645Z,"20km ESE of Little Lake, CA",earthquake,0.25,0.76,0.125,7,reviewed,ci,ci
2020-02-25T19:40:28.630Z,17.9523,-66.8181,12,2.43,md,9,216,0.0652,0.1,pr,pr2020056027,2020-02-25T21:15:45.817Z,"4km S of Indios, Puerto Rico",earthquake,0.81,0.42,0.33,8,reviewed,pr,pr
2020-02-25T19:35:53.670Z,19.2218342,-155.4273376,29.39,1.88,md,28,130,0.03221,0.13,hv,hv71400337,2020-02-25T19:39:09.760Z,"5km ENE of Pahala, Hawaii",earthquake,0.79,1.14,0.22,5,automatic,hv,hv
2020-02-25T19:33:12.420Z,38.8356667,-122.808,2.52,0.27,md,10,121,0.01236,0.01,nc,nc73345885,2020-02-26T00:47:03.174Z,"8km WNW of Cobb, CA",earthquake,0.41,0.33,,1,reviewed,nc,nc
2020-02-25T19:29:55.150Z,33.849,-117.4993333,2.26,1.64,ml,33,57,0.0551,0.22,ci,ci39083279,2020-02-25T19:33:40.498Z,"4km SSE of Home Gardens, CA",quarry blast,0.34,0.53,0.168,35,automatic,ci,ci
2020-02-25T19:14:26.530Z,17.9451,-66.8301,13,2.38,md,11,218,0.0575,0.14,pr,pr2020056025,2020-02-26T03:17:00.329Z,"8km SSE of Indios, Puerto Rico",earthquake,1.03,0.44,0,3,reviewed,pr,pr
2020-02-25T19:11:14.699Z,35.3655,-97.88766667,7.81,1.55,ml,29,71,0.129574573,0.32,ok,ok2020dxyq,2020-02-25T19:22:28.019Z,"5km ESE of Union City, Oklahoma",earthquake,,0.8,0.15,14,reviewed,ok,ok
2020-02-25T19:05:52.760Z,37.6308333,-118.915,1.53,0.71,md,19,62,0.01073,0.04,nc,nc73345875,2020-02-25T23:33:03.701Z,"6km E of Mammoth Lakes, CA",earthquake,0.28,0.45,0.201,18,reviewed,nc,nc
2020-02-25T19:04:57.830Z,35.488,-118.2933333,3,1.57,ml,34,55,0.1339,0.14,ci,ci39083255,2020-02-25T19:30:43.460Z,"21km ESE of Bodfish, CA",earthquake,0.14,0.56,0.146,20,reviewed,ci,ci
2020-02-25T18:57:29.550Z,37.6318333,-118.9156667,1.84,0.27,md,11,69,0.01166,0.04,nc,nc73345870,2020-02-25T22:48:02.970Z,"6km E of Mammoth Lakes, CA",earthquake,0.34,0.54,0.108,10,reviewed,nc,nc
2020-02-25T18:52:13.870Z,35.5103333,-120.8303333,5.23,1.85,md,27,147,0.09927,0.04,nc,nc71111999,2020-02-26T03:25:03.163Z,"9km NE of Cayucos, CA",earthquake,0.26,0.61,0.148,9,reviewed,nc,nc
2020-02-25T18:51:35.200Z,38.8045,-122.8196667,3.47,0.28,md,12,72,0.008617,0.02,nc,nc73345865,2020-02-25T23:47:04.790Z,"6km WNW of The Geysers, CA",earthquake,0.4,0.6,,1,reviewed,nc,nc
2020-02-25T18:50:33.680Z,32.8315,-116.1285,10.74,2.13,ml,54,64,0.04754,0.21,ci,ci39083239,2020-02-28T21:11:48.390Z,"17km NW of Ocotillo, CA",earthquake,0.2,0.45,0.189,52,reviewed,ci,ci
2020-02-25T18:47:04.060Z,47.978,-119.851666666667,4.11,0.22,md,4,154,,0.08,uw,uw61577632,2020-02-25T19:54:55.940Z,"13km WSW of Bridgeport, Washington",earthquake,0.42,0.82,0.391822344635363,3,reviewed,uw,uw
2020-02-25T18:46:42.640Z,35.6841667,-117.4803333,1.21,1.36,ml,17,147,0.09857,0.14,ci,ci39083231,2020-02-25T18:50:14.202Z,"12km SW of Searles Valley, CA",earthquake,0.33,0.51,0.173,19,automatic,ci,ci
2020-02-25T18:44:35.640Z,37.6298333,-118.916,1.89,1.91,md,29,44,0.01107,0.04,nc,nc73345860,2020-02-26T00:24:03.026Z,"6km E of Mammoth Lakes, CA",earthquake,0.18,0.28,0.153,26,reviewed,nc,nc
2020-02-25T18:41:43.570Z,17.9356,-66.8448,11,2.35,md,7,222,0.0524,0.14,pr,pr2020056026,2020-02-25T20:00:35.823Z,"6km SE of Maria Antonia, Puerto Rico",earthquake,0.99,0.39,0.18,4,reviewed,pr,pr
2020-02-25T18:34:36.020Z,38.8378334,-122.8089981,2.22,0.56,md,9,105,0.01444,0.01,nc,nc73345855,2020-02-25T19:03:05.071Z,"8km WNW of Cobb, CA",earthquake,0.32,0.98,,1,automatic,nc,nc
2020-02-25T18:22:56.970Z,36.1888351,-118.0283356,1.69,1.22,ml,10,85,0.1574,0.1,ci,ci39083207,2020-02-25T18:26:39.042Z,"10km SSW of Olancha, CA",earthquake,0.39,2.21,0.286,6,automatic,ci,ci
2020-02-25T18:21:52.310Z,38.9326667,-122.7033333,1.4,1.36,md,32,101,0.02585,0.12,nc,nc73345845,2020-02-26T01:50:03.561Z,"7km WSW of Clearlake, CA",earthquake,0.18,0.45,0.496,6,reviewed,nc,nc
2020-02-25T18:19:14.131Z,61.542,-149.7589,33.6,1.8,ml,,,,0.37,ak,ak0202kwxc8l,2020-02-25T18:23:20.433Z,"9km WNW of Knik-Fairview, Alaska",earthquake,,0.1,,,automatic,ak,ak
2020-02-25T18:11:05.470Z,56.2348333,-159.1318333,6.81,1.27,ml,8,232,0.02414,0.31,av,av62139071,2020-02-26T23:57:22.790Z,"23km W of Chignik Lake, Alaska",earthquake,0.84,1.03,0.058,6,reviewed,av,av
2020-02-25T18:06:03.850Z,39.213,-123.0995,6.05,2.1,md,37,86,0.1191,0.07,nc,nc73345840,2020-02-26T02:44:02.905Z,"11km NNE of Talmage, CA",earthquake,0.16,0.72,0.149,21,reviewed,nc,nc
2020-02-25T17:56:30.250Z,19.2108326,-155.4658356,34.87,1.91,md,34,141,0.04874,0.18,hv,hv71400232,2020-02-25T17:59:40.300Z,"1km ENE of Pahala, Hawaii",earthquake,0.91,0.97,0.06,5,automatic,hv,hv
2020-02-25T17:54:17.320Z,35.6243333,-117.4391667,7.53,1.49,ml,18,150,0.04216,0.2,ci,ci39083183,2020-02-25T18:30:19.217Z,"16km SSW of Searles Valley, CA",earthquake,0.54,0.9,0.152,18,automatic,ci,ci
2020-02-25T17:46:28.921Z,61.1004,-152.4323,1.4,1.1,ml,,,,0.22,ak,ak0202kwhq3m,2020-02-26T23:42:44.760Z,"72km NNE of Redoubt Volcano, Alaska",earthquake,,1,,,automatic,ak,ak
2020-02-25T17:38:56.520Z,33.4993333,-116.7896667,8.77,0.98,ml,26,50,0.01577,0.2,ci,ci39083159,2020-02-25T17:42:41.467Z,"9km NE of Aguanga, CA",earthquake,0.28,1.01,0.127,16,automatic,ci,ci
2020-02-25T17:37:32.560Z,47.9758333333333,-119.8525,4.31,0.37,md,5,152,,0.09,uw,uw61577607,2020-02-25T19:47:43.130Z,"14km WSW of Bridgeport, Washington",earthquake,0.35,0.71,0.179265310846385,4,reviewed,uw,uw
2020-02-25T17:36:14.210Z,36.0673333,-117.855,1.83,1.86,ml,25,53,0.05014,0.14,ci,ci39083143,2020-02-25T17:46:49.370Z,"9km ENE of Coso Junction, CA",earthquake,0.23,0.28,0.303,26,automatic,ci,ci
2020-02-25T17:31:01.929Z,35.37233333,-97.87216667,5.14,1.73,ml,38,50,0.1385728073,0.6,ok,ok2020dxvi,2020-02-25T18:18:10.039Z,"6km ESE of Union City, Oklahoma",earthquake,,2,0.27,18,reviewed,ok,ok
2020-02-25T17:30:59.200Z,17.9678,-66.7393,13,2.27,md,6,215,0.1401,0.12,pr,pr2020056024,2020-02-25T18:10:31.011Z,"3km SW of Tallaboa, Puerto Rico",earthquake,1.29,0.52,0.33,6,reviewed,pr,pr
2020-02-25T17:28:30.220Z,36.0428333,-117.864,2.54,0.93,ml,14,136,0.04104,0.07,ci,ci39083135,2020-02-26T17:17:45.002Z,"8km E of Coso Junction, CA",earthquake,0.15,0.12,0.132,13,reviewed,ci,ci
2020-02-25T17:28:14.570Z,35.7003333,-117.5298333,7.55,0.2,ml,6,155,0.1262,0.14,ci,ci37435293,2020-02-26T17:14:58.988Z,"14km WSW of Searles Valley, CA",earthquake,1.12,1.61,0.1,2,reviewed,ci,ci
2020-02-25T17:20:32.830Z,44.644,-110.7236667,1.88,0.61,md,6,124,0.07597,0.22,uu,uu60020104,2020-02-25T19:00:52.810Z,"22km NNE of Old Faithful Geyser, Wyoming",earthquake,0.88,31.61,0.248,4,reviewed,uu,uu
2020-02-25T17:20:32.620Z,44.63,-110.7258333,2.67,1.78,ml,5,202,0.06398,0.1,uu,uu60020109,2020-02-25T19:35:53.890Z,"20km NNE of Old Faithful Geyser, Wyoming",earthquake,0.97,31.61,0.22,2,reviewed,uu,uu
2020-02-25T17:19:38.610Z,33.8725,-119.3596667,5.95,3.08,ml,28,138,0.3287,0.28,ci,ci39083127,2020-02-25T21:40:31.804Z,"23km SE of Santa Cruz Is. (E end), CA",earthquake,0.5,31.61,0.161,92,reviewed,ci,ci
2020-02-25T17:16:03.880Z,35.6791667,-117.4636667,4.88,3.24,ml,43,73,0.09247,0.14,ci,ci39083119,2020-02-26T04:15:15.904Z,"11km SSW of Searles Valley, CA",earthquake,0.14,0.39,0.149,99,reviewed,ci,ci
2020-02-25T17:13:40.520Z,19.3665,-155.173,2.2,2.11,ml,47,77,0.01335,0.09,hv,hv71400162,2020-02-25T20:25:56.730Z,"9km SE of Volcano, Hawaii",earthquake,0.28,0.3,0.153,12,reviewed,hv,hv
2020-02-25T17:09:18.130Z,55.4743333,-161.6961667,1.84,0.3,ml,5,285,0.06073,0.26,av,av70872584,2020-02-26T23:49:44.990Z,"72km ENE of Cold Bay, Alaska",earthquake,1.33,2.57,0.128,6,reviewed,av,av
2020-02-25T17:00:00.820Z,17.954,-66.8,16,1.95,md,8,217,0.082,0.13,pr,pr2020056022,2020-02-25T17:14:14.747Z,"4km SSE of Indios, Puerto Rico",earthquake,1.16,0.61,0.22,5,reviewed,pr,pr
2020-02-25T16:54:38.020Z,64.7084,-149.1105,13.2,0.9,ml,,,,0.73,ak,ak0202kvy0xm,2020-02-25T16:57:12.042Z,"14km N of North Nenana, Alaska",earthquake,,1.3,,,automatic,ak,ak
2020-02-25T16:54:36.221Z,-40.5815,-85.9522,10,4.5,mb,,218,8.959,1.03,us,us70007whj,2020-02-25T17:34:53.040Z,"West Chile Rise",earthquake,12.4,1.9,0.127,18,reviewed,us,us
2020-02-25T16:48:49.030Z,17.9548,-66.9271,14,2.15,md,6,214,0.052,0.15,pr,pr2020056021,2020-02-25T17:13:53.750Z,"2km SW of Guanica, Puerto Rico",earthquake,0.85,0.74,0.13,4,reviewed,pr,pr
2020-02-25T16:46:16.040Z,35.3488333,-117.817,6.14,1.06,ml,23,46,0.08458,0.19,ci,ci39083095,2020-02-26T17:12:41.957Z,"17km W of Johannesburg, CA",earthquake,0.26,0.81,0.176,19,reviewed,ci,ci
2020-02-25T16:45:59.030Z,17.848,-66.8763,13,2.41,md,6,254,0.1271,0.25,pr,pr2020056023,2020-02-25T17:17:02.875Z,"14km SSE of Guanica, Puerto Rico",earthquake,1.83,0.89,0.36,2,reviewed,pr,pr
2020-02-25T16:45:31.770Z,52.0693333,-176.113,0.1,0.58,ml,5,113,0.02544,0.05,av,av70872574,2020-02-26T23:39:08.630Z,"42km ENE of Adak, Alaska",earthquake,0.22,0.22,0.216,5,reviewed,av,av
2020-02-25T16:39:50.460Z,17.8275,-66.8711,11,2.93,md,11,260,0.1478,0.16,pr,pr2020056019,2020-02-25T16:55:42.040Z,"26km S of Guanica, Puerto Rico",earthquake,0.93,0.56,0.31,6,reviewed,pr,pr
2020-02-25T16:30:44.260Z,19.469,-155.3215,11.06,2.13,ml,54,72,0.04441,0.11,hv,hv71400112,2020-02-25T20:39:01.760Z,"9km WNW of Volcano, Hawaii",earthquake,0.28,0.34,0.161,13,reviewed,hv,hv
2020-02-25T16:24:25.900Z,52.0678333,-176.0251667,3.51,-0.17,ml,4,260,0.03291,0.11,av,av70872569,2020-02-26T23:36:38.470Z,"48km ENE of Adak, Alaska",earthquake,0.67,1.04,0.21,4,reviewed,av,av
2020-02-25T16:21:32.320Z,35.867,-117.6878333,5.88,0.4,ml,7,84,0.08556,0.06,ci,ci39083087,2020-02-25T16:25:05.312Z,"21km ESE of Little Lake, CA",earthquake,0.28,1.34,0.079,4,automatic,ci,ci
2020-02-25T16:16:20.190Z,47.7546666666667,-122.328,21.48,1.55,ml,23,97,,0.16,uw,uw61577567,2020-02-25T19:39:36.080Z,"1km E of Shoreline, Washington",earthquake,0.4,0.97,0.294303782773803,6,reviewed,uw,uw
2020-02-25T16:10:18.510Z,20.3466667,-155.7058333,32.74,2.34,md,26,179,0.2303,0.15,hv,hv71400082,2020-02-25T20:57:40.020Z,"16km NE of Kapaau, Hawaii",earthquake,0.78,0.96,0.069,12,reviewed,hv,hv
2020-02-25T16:08:36.800Z,19.3456669,-155.5879974,6.2,1.71,md,9,154,0.06798,0.35,hv,hv71400077,2020-02-25T16:11:46.480Z,"19km NW of Pahala, Hawaii",earthquake,1.32,4.45,0.19,7,automatic,hv,hv
2020-02-25T16:06:32.300Z,17.81,-66.873,9,3.2,md,10,255,0.1652,0.13,pr,pr2020056018,2020-02-26T00:09:08.306Z,"14km SSE of Guanica, Puerto Rico",earthquake,0.87,0.72,0.13,6,reviewed,pr,pr
2020-02-25T15:53:26.190Z,17.8911,-66.7458,8,2.15,md,7,216,0.1576,0.27,pr,pr2020056017,2020-02-25T16:19:33.665Z,"11km SSW of Tallaboa, Puerto Rico",earthquake,1.44,1.65,0.18,4,reviewed,pr,pr
2020-02-25T15:45:25.920Z,33.337,-116.878,9.25,0.74,ml,28,41,0.02096,0.16,ci,ci39083071,2020-02-26T17:01:26.895Z,"2km SSW of Palomar Observatory, CA",earthquake,0.22,0.55,0.094,10,reviewed,ci,ci
2020-02-25T15:35:17.240Z,37.6311667,-118.9161667,1.51,0.21,md,16,71,0.01904,0.04,nc,nc73345815,2020-02-25T23:08:02.545Z,"6km E of Mammoth Lakes, CA",earthquake,0.35,0.55,0.19,13,reviewed,nc,nc
2020-02-25T15:31:17.130Z,19.4938335,-155.6598358,-3.07,1.84,ml,22,64,0.0418,0.21,hv,hv71400017,2020-02-25T15:36:51.000Z,"21km E of Honaunau-Napoopoo, Hawaii",earthquake,0.3,0.32,5.17,3,automatic,hv,hv
2020-02-25T15:29:11.820Z,38.8183327,-122.7983322,2.68,0.85,md,20,51,0.01047,0.02,nc,nc73345810,2020-02-25T16:41:02.204Z,"6km NW of The Geysers, CA",earthquake,0.24,0.47,0.27,2,automatic,nc,nc
2020-02-25T15:24:26.720Z,46.9298333,-113.2955,8.27,-0.61,md,4,220,0.034,0.02,mb,mb80383049,2020-02-25T16:39:31.080Z,"31km SSE of Seeley Lake, Montana",earthquake,2.3,2.69,0.347,2,reviewed,mb,mb
2020-02-25T15:18:52.940Z,38.8033333,-122.8191667,3.4,0.68,md,21,73,0.009577,0.02,nc,nc73345805,2020-02-25T23:38:02.733Z,"6km WNW of The Geysers, CA",earthquake,0.26,0.32,,1,reviewed,nc,nc
2020-02-25T15:18:45.640Z,38.804,-122.818,3.15,1.15,md,39,70,0.009995,0.03,nc,nc73345800,2020-02-26T03:52:02.318Z,"6km WNW of The Geysers, CA",earthquake,0.14,0.23,0.217,2,reviewed,nc,nc
2020-02-25T15:03:02.580Z,34.0065,-118.2068333,11.29,1.17,ml,26,99,0.02465,0.16,ci,ci39083063,2020-02-25T15:44:07.652Z,"3km NW of Maywood, CA",earthquake,0.31,0.38,0.182,13,reviewed,ci,ci
2020-02-25T14:51:42.470Z,52.0681667,-176.117,2.33,-0.1,ml,5,110,0.02275,0.1,av,av70872564,2020-02-26T23:32:34.480Z,"42km ENE of Adak, Alaska",earthquake,0.42,1.04,0.423,5,reviewed,av,av
2020-02-25T14:51:13.100Z,47.5913333333333,-120.299666666667,5.4,0.35,md,7,102,,0.06,uw,uw61577552,2020-02-25T18:47:29.910Z,"11km SW of Entiat, Washington",earthquake,0.3,0.4,0.389313820547602,6,reviewed,uw,uw
2020-02-25T14:50:11.440Z,19.2071667,-155.3931732,31.6,1.85,md,37,167,0.08305,0.13,hv,hv71399982,2020-02-25T14:53:31.270Z,"9km E of Pahala, Hawaii",earthquake,0.61,1.01,0.05,3,automatic,hv,hv
2020-02-25T14:39:22.130Z,17.8473,-66.881,11,2.47,md,7,254,0.1278,0.14,pr,pr2020056015,2020-02-25T15:01:42.230Z,"14km SSE of Guanica, Puerto Rico",earthquake,1.05,0.68,0.2,2,reviewed,pr,pr
2020-02-25T14:36:15.920Z,35.5931667,-117.3895,6.67,1.28,ml,35,73,0.05963,0.2,ci,ci39083055,2020-02-25T20:44:14.360Z,"19km S of Trona, CA",earthquake,0.22,0.52,0.18,21,reviewed,ci,ci
2020-02-25T14:25:56.520Z,36.45183333,-98.77733333,9,1.88,ml,42,80,0.0188962919,0.15,ok,ok2020dxpg,2020-02-25T15:13:02.298Z,"33km NW of Fairview, Oklahoma",earthquake,,0.4,0.21,18,reviewed,ok,ok
2020-02-25T14:23:34.058Z,60.6028,-150.8925,46.5,1.8,ml,,,,0.6,ak,ak0202kuki7w,2020-02-25T14:32:34.395Z,"10km NW of Sterling, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-02-25T14:14:05.283Z,38.4657,44.3185,10,4.5,mb,,73,1.001,0.66,us,us70007wg2,2020-02-25T14:37:26.040Z,"23km SSE of Saray, Turkey",earthquake,5.7,1.9,0.086,40,reviewed,us,us
2020-02-25T13:58:33.890Z,32.8696667,-115.9785,8.05,1.19,ml,18,66,0.01882,0.22,ci,ci39083039,2020-02-25T14:02:09.953Z,"15km N of Ocotillo, CA",earthquake,0.48,0.7,0.17,16,automatic,ci,ci
2020-02-25T13:57:45.340Z,35.9026667,-117.6945,3.1,0.75,ml,10,71,0.05762,0.08,ci,ci39083031,2020-02-25T15:11:54.375Z,"20km E of Little Lake, CA",earthquake,0.2,1.62,0.151,9,reviewed,ci,ci
2020-02-25T13:51:13.580Z,35.8638333,-117.6885,9.34,0.24,ml,8,107,0.08303,0.13,ci,ci39083023,2020-02-25T17:38:05.291Z,"21km ESE of Little Lake, CA",earthquake,0.35,0.98,0.098,3,reviewed,ci,ci
2020-02-25T13:43:49.840Z,36.7701667,-121.4973333,4.65,0.57,md,14,96,0.0172,0.24,nc,nc73345785,2020-02-26T00:35:03.099Z,"9km SSE of San Juan Bautista, CA",earthquake,0.71,0.57,0.184,8,reviewed,nc,nc
2020-02-25T13:23:14.600Z,17.9441,-66.8015,15,2.1,md,7,220,0.0837,0.15,pr,pr2020056016,2020-02-25T16:17:19.697Z,"5km SSE of Indios, Puerto Rico",earthquake,1.13,0.7,0.34,3,reviewed,pr,pr
2020-02-25T13:13:09.891Z,6.0716,124.0456,538.83,4.4,mb,,84,5.592,0.58,us,us70007wfn,2020-02-25T14:20:48.040Z,"22km SW of Palimbang, Philippines",earthquake,10.1,6.3,0.073,54,reviewed,us,us
2020-02-25T12:58:52.470Z,19.2908325,-155.3588409,28.92,1.85,md,46,121,0.04881,0.14,hv,hv71399857,2020-02-25T13:02:10.710Z,"15km NE of Pahala, Hawaii",earthquake,0.48,0.75,0.24,16,automatic,hv,hv
2020-02-25T12:35:20.280Z,38.0483333,-119.139,2.54,2.39,md,29,105,0.3255,0.09,nc,nc73345780,2020-02-26T02:09:12.267Z,"10km N of Lee Vining, CA",earthquake,0.32,31.61,0.234,28,reviewed,nc,nc
2020-02-25T12:30:37.190Z,17.9095,-66.9181,8,2.68,md,10,233,0.0763,0.14,pr,pr2020056014,2020-02-25T13:42:27.693Z,"6km S of Guanica, Puerto Rico",earthquake,0.74,0.54,0.28,5,reviewed,pr,pr
2020-02-25T12:24:15.290Z,35.6876667,-117.5038333,10.82,1.14,ml,14,150,0.1488,0.18,ci,ci39082983,2020-02-25T12:27:53.248Z,"13km SW of Searles Valley, CA",earthquake,0.47,1.19,0.231,12,automatic,ci,ci
2020-02-25T12:07:27.720Z,35.9239998,-117.7005005,6.61,0.95,ml,8,86,0.04715,0.05,ci,ci39082975,2020-02-25T12:11:04.693Z,"19km E of Little Lake, CA",earthquake,0.68,1.6,0.222,4,automatic,ci,ci
2020-02-25T12:03:53.299Z,35.36966667,-97.87033333,5.73,1.78,ml,57,44,0.1403724541,0.45,ok,ok2020dxko,2020-02-25T14:11:04.089Z,"6km ESE of Union City, Oklahoma",earthquake,,1,0.22,25,reviewed,ok,ok
2020-02-25T12:03:21.990Z,35.8676667,-117.694,4.74,1.03,ml,13,100,0.08244,0.09,ci,ci39082967,2020-02-25T12:07:00.110Z,"21km ESE of Little Lake, CA",earthquake,0.24,0.45,0.109,13,automatic,ci,ci
2020-02-25T12:00:39.900Z,35.909,-117.676,3.49,0.74,ml,12,79,0.04404,0.14,ci,ci39082959,2020-02-25T12:04:26.894Z,"21km E of Little Lake, CA",earthquake,0.54,1.47,0.085,7,automatic,ci,ci
2020-02-25T12:00:32.610Z,19.1936665,-155.4445038,36.81,1.88,md,38,153,0.06224,0.13,hv,hv71399792,2020-02-25T12:03:49.350Z,"3km ESE of Pahala, Hawaii",earthquake,0.69,0.86,0.3,7,automatic,hv,hv
2020-02-25T11:47:16.460Z,35.9118333,-117.6786667,2.47,0.94,ml,11,76,0.04269,0.12,ci,ci39082951,2020-02-25T11:51:01.559Z,"21km E of Little Lake, CA",earthquake,0.25,0.44,0.145,12,automatic,ci,ci
